province|village_name|postalcode|lat|lon|village_id
31|ARIA|31671|-1.26669446|42.95267621|ARIA;31
31|ARIBE|31671|-1.26313131|42.94338315|ARIBE;31
31|ARMAÑANZAS|31228|-2.28542084|42.56020263|ARMAÑANZAS;31
31|ARRÓNIZ|31243|-2.09050108|42.58908691|ARRÓNIZ;31
31|ARRUAZU|31840|-1.99992837|42.92259157|ARRUAZU;31
31|ARTAJONA|31140|-1.76474649|42.58872781|ARTAJONA;31
31|ARTAZU|31109|-1.83889938|42.69200445|ARTAZU;31
31|ATEZ/ATETZ|31193|-1.70960832|42.93928879|ATEZ/ATETZ;31
31|ATEZ/ATETZ|31867|-1.70960832|42.93928879|ATEZ/ATETZ;31
31|AYEGUI/AIEGI|31208|-2.03933365|42.65664301|AYEGUI/AIEGI;31
31|AYEGUI/AIEGI|31240|-2.03933365|42.65664301|AYEGUI/AIEGI;31
31|AZAGRA|31560|-1.8928813|42.30895021|AZAGRA;31
31|AZUELO|31228|-2.34991299|42.60928102|AZUELO;31
31|BAKAIKU|31810|-2.10278519|42.89282777|BAKAIKU;31
31|BARÁSOAIN|31395|-1.64689846|42.60373161|BARÁSOAIN;31
31|BARBARIN|31243|-2.0997579|42.60217326|BARBARIN;31
31|BARGOTA|31229|-2.3119531|42.56132889|BARGOTA;31
31|BARILLAS|31523|-1.66373189|41.97036199|BARILLAS;31
31|BASABURUA|31866|-1.80120224|43.00101466|BASABURUA;31
31|BASABURUA|31869|-1.80120224|43.00101466|BASABURUA;31
31|BAZTAN|31700|-1.51610308|43.14547597|BAZTAN;31
31|BAZTAN|31713|-1.51610308|43.14547597|BAZTAN;31
31|BAZTAN|31714|-1.51610308|43.14547597|BAZTAN;31
31|BAZTAN|31715|-1.51610308|43.14547597|BAZTAN;31
31|BAZTAN|31720|-1.51610308|43.14547597|BAZTAN;31
31|BAZTAN|31730|-1.51610308|43.14547597|BAZTAN;31
31|BAZTAN|31794|-1.51610308|43.14547597|BAZTAN;31
31|BAZTAN|31795|-1.51610308|43.14547597|BAZTAN;31
31|BAZTAN|31796|-1.51610308|43.14547597|BAZTAN;31
31|BEIRE|31393|-1.6214538|42.45399892|BEIRE;31
31|BELASCOÁIN|31174|-1.83270884|42.75582551|BELASCOÁIN;31
31|BERBINZANA|31252|-1.83369572|42.52706011|BERBINZANA;31
31|BERTIZARANA|31720|-1.6283747|43.13472101|BERTIZARANA;31
31|BERTIZARANA|31792|-1.6283747|43.13472101|BERTIZARANA;31
31|BERTIZARANA|31793|-1.6283747|43.13472101|BERTIZARANA;31
31|BETELU|31890|-1.98022905|43.02614553|BETELU;31
31|BIURRUN-OLCOZ|31398|-1.67846787|42.69311866|BIURRUN-OLCOZ;31
